"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2011,7,"EV","Atlantic Southeast Airlines","IAH","Houston, TX: Houston Intercontinental",165.00,55.00,16.98,1.84,9.03,0.00,27.15,2.00,0.00,4865.00,1702.00,201.00,614.00,0.00,2348.00,
2011,7,"EV","Atlantic Southeast Airlines","ICT","Wichita, KS: Mid-Continent",140.00,53.00,23.70,0.91,5.06,0.00,23.33,4.00,0.00,4197.00,1856.00,35.00,255.00,0.00,2051.00,
2011,7,"EV","Atlantic Southeast Airlines","ILM","Wilmington, NC: New Hanover County",198.00,63.00,22.15,0.32,16.42,0.00,24.10,4.00,0.00,3916.00,1306.00,23.00,683.00,0.00,1904.00,
2011,7,"EV","Atlantic Southeast Airlines","IND","Indianapolis, IN: Indianapolis International",95.00,28.00,10.90,0.00,3.52,0.00,13.58,3.00,1.00,2657.00,961.00,0.00,494.00,0.00,1202.00,
2011,7,"EV","Atlantic Southeast Airlines","JAN","Jackson/Vicksburg, MS: Jackson - Evers International",272.00,79.00,31.72,3.13,13.34,0.00,30.82,8.00,2.00,5103.00,2207.00,179.00,592.00,0.00,2125.00,
2011,7,"EV","Atlantic Southeast Airlines","JAX","Jacksonville, FL: Jacksonville International",112.00,20.00,8.55,0.04,6.99,0.00,4.43,3.00,0.00,1270.00,692.00,2.00,244.00,0.00,332.00,
2011,7,"EV","Atlantic Southeast Airlines","JFK","New York, NY: Kennedy International",124.00,29.00,13.56,2.64,8.45,0.00,4.35,5.00,0.00,2369.00,1223.00,179.00,527.00,0.00,440.00,
2011,7,"EV","Atlantic Southeast Airlines","LEX","Lexington, KY: Blue Grass",272.00,66.00,25.37,1.43,8.83,0.00,30.37,5.00,0.00,4254.00,1846.00,144.00,451.00,0.00,1813.00,
2011,7,"EV","Atlantic Southeast Airlines","LFT","Lafayette, LA: Lafayette Regional",148.00,41.00,20.01,0.00,6.69,0.00,14.30,3.00,0.00,2629.00,1353.00,0.00,216.00,0.00,1060.00,
2011,7,"EV","Atlantic Southeast Airlines","LGA","New York, NY: LaGuardia",73.00,21.00,7.05,1.04,5.49,0.00,7.42,3.00,0.00,1456.00,648.00,112.00,259.00,0.00,437.00,
2011,7,"EV","Atlantic Southeast Airlines","LIT","Little Rock, AR: Adams Field",196.00,43.00,24.65,0.71,6.54,0.00,11.10,3.00,0.00,3132.00,2124.00,25.00,203.00,0.00,780.00,
2011,7,"EV","Atlantic Southeast Airlines","LNK","Lincoln, NE: Lincoln Municipal",,,,,,,,,,,,,,,,
2011,7,"EV","Atlantic Southeast Airlines","LWB","Lewisburg, WV: Greenbrier Valley",31.00,7.00,5.24,0.00,0.66,0.00,1.11,0.00,0.00,561.00,515.00,0.00,17.00,0.00,29.00,
2011,7,"EV","Atlantic Southeast Airlines","MCI","Kansas City, MO: Kansas City International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2011,7,"EV","Atlantic Southeast Airlines","MCO","Orlando, FL: Orlando International",132.00,36.00,6.59,0.96,9.86,0.00,18.58,6.00,0.00,3477.00,795.00,45.00,716.00,0.00,1921.00,
2011,7,"EV","Atlantic Southeast Airlines","MDT","Harrisburg, PA: Harrisburg International  Olmsted Field",121.00,45.00,18.42,0.00,7.24,0.00,19.34,4.00,1.00,2698.00,1328.00,0.00,301.00,0.00,1069.00,
2011,7,"EV","Atlantic Southeast Airlines","MEI","Meridian, MS: Key Field",57.00,17.00,5.54,0.00,2.99,0.00,8.47,4.00,2.00,1222.00,534.00,0.00,131.00,0.00,557.00,
2011,7,"EV","Atlantic Southeast Airlines","MEM","Memphis, TN: Memphis International",1908.00,270.00,101.70,10.66,27.08,0.00,130.55,40.00,2.00,22869.00,9495.00,832.00,1091.00,0.00,11451.00,
2011,7,"EV","Atlantic Southeast Airlines","MFE","Mission/Mcallen/Edinburg, TX: Miller International",61.00,24.00,9.01,0.00,0.00,0.00,14.99,2.00,0.00,1975.00,716.00,0.00,0.00,0.00,1259.00,
2011,7,"EV","Atlantic Southeast Airlines","MGM","Montgomery, AL: Dannelly Field",271.00,74.00,27.15,1.03,16.22,0.00,29.60,5.00,0.00,4598.00,1811.00,202.00,750.00,0.00,1835.00,
2011,7,"EV","Atlantic Southeast Airlines","MIA","Miami, FL: Miami International",162.00,29.00,6.42,0.00,1.83,0.00,20.75,6.00,2.00,2202.00,564.00,0.00,71.00,0.00,1567.00,
2011,7,"EV","Atlantic Southeast Airlines","MKE","Milwaukee, WI: General Mitchell Field",31.00,8.00,5.87,0.72,0.16,0.00,1.25,0.00,0.00,569.00,455.00,34.00,18.00,0.00,62.00,
2011,7,"EV","Atlantic Southeast Airlines","MLB","Melbourne, FL: Melbourne Regional",7.00,3.00,1.67,0.00,1.16,0.00,0.17,0.00,0.00,276.00,192.00,0.00,76.00,0.00,8.00,
2011,7,"EV","Atlantic Southeast Airlines","MLI","Moline, IL: Quad/City",200.00,67.00,28.94,3.23,13.26,0.22,21.35,3.00,0.00,5057.00,2630.00,249.00,626.00,27.00,1525.00,
2011,7,"EV","Atlantic Southeast Airlines","MLU","Monroe, LA: Huenefeld",117.00,37.00,13.94,0.13,7.04,0.00,15.90,3.00,0.00,2548.00,1098.00,3.00,267.00,0.00,1180.00,
2011,7,"EV","Atlantic Southeast Airlines","MOB","Mobile, AL: Mobile Regional",297.00,80.00,34.30,1.40,10.43,0.00,33.87,7.00,2.00,5291.00,2714.00,57.00,389.00,0.00,2131.00,
2011,7,"EV","Atlantic Southeast Airlines","MSN","Madison, WI: Truax Field",79.00,25.00,7.08,0.37,5.30,0.00,12.26,3.00,0.00,2055.00,629.00,7.00,287.00,0.00,1132.00,
2011,7,"EV","Atlantic Southeast Airlines","MSP","Minneapolis, MN: Minneapolis-St Paul International",129.00,35.00,9.06,0.76,4.34,0.00,20.85,5.00,0.00,3253.00,976.00,44.00,502.00,0.00,1731.00,
2011,7,"EV","Atlantic Southeast Airlines","MSY","New Orleans, LA: Louis Armstrong International",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2011,7,"EV","Atlantic Southeast Airlines","MYR","Myrtle Beach, SC: Myrtle Beach International Airport",84.00,28.00,14.02,0.61,6.42,0.00,6.95,1.00,0.00,1616.00,919.00,33.00,244.00,0.00,420.00,
2011,7,"EV","Atlantic Southeast Airlines","OAJ","Jacksonville/Camp Lejeune, NC: Albert J Ellis",137.00,40.00,18.61,0.99,7.68,0.00,12.72,1.00,1.00,2854.00,1435.00,181.00,345.00,0.00,893.00,
2011,7,"EV","Atlantic Southeast Airlines","OKC","Oklahoma City, OK: Will Rogers World",171.00,61.00,33.28,0.22,4.56,0.00,22.94,2.00,0.00,5130.00,2403.00,26.00,247.00,0.00,2454.00,
2011,7,"EV","Atlantic Southeast Airlines","OMA","Omaha, NE: Eppley Airfield",249.00,55.00,27.27,0.42,4.92,0.00,22.38,4.00,1.00,3460.00,1865.00,35.00,238.00,0.00,1322.00,
2011,7,"EV","Atlantic Southeast Airlines","ORD","Chicago, IL: O'Hare",478.00,156.00,29.15,17.06,18.70,0.00,91.09,23.00,2.00,14267.00,2399.00,1443.00,1360.00,0.00,9065.00,
2011,7,"EV","Atlantic Southeast Airlines","ORF","Norfolk, VA: Norfolk International",83.00,19.00,11.82,0.11,2.13,0.00,4.94,6.00,0.00,1496.00,1098.00,9.00,100.00,0.00,289.00,
2011,7,"EV","Atlantic Southeast Airlines","PHF","Newport News/Williamsburg, VA: Patrick Henry International",2.00,2.00,1.00,0.00,0.30,0.00,0.70,0.00,0.00,121.00,84.00,0.00,11.00,0.00,26.00,
2011,7,"EV","Atlantic Southeast Airlines","PHL","Philadelphia, PA: Philadelphia International",78.00,28.00,7.22,0.00,8.20,0.00,12.58,2.00,1.00,2572.00,764.00,0.00,583.00,0.00,1225.00,
2011,7,"EV","Atlantic Southeast Airlines","PHX","Phoenix, AZ: Sky Harbor International",60.00,13.00,7.00,0.06,0.65,0.00,5.29,1.00,0.00,1300.00,841.00,1.00,17.00,0.00,441.00,
2011,7,"EV","Atlantic Southeast Airlines","PIT","Pittsburgh, PA: Pittsburgh International",69.00,14.00,3.71,0.91,3.72,0.00,5.66,0.00,1.00,727.00,128.00,27.00,120.00,0.00,452.00,
2011,7,"EV","Atlantic Southeast Airlines","PNS","Pensacola, FL: Pensacola Regional",101.00,19.00,5.85,0.68,1.92,0.00,10.55,1.00,0.00,1250.00,250.00,17.00,39.00,0.00,944.00,
2011,7,"EV","Atlantic Southeast Airlines","PVD","Providence, RI: Theodore Francis Green",115.00,29.00,17.07,1.10,0.31,0.00,10.52,2.00,0.00,2073.00,1492.00,32.00,17.00,0.00,532.00,
2011,7,"EV","Atlantic Southeast Airlines","PWM","Portland, ME: Portland International  Jetport",11.00,2.00,0.18,0.00,0.00,0.00,1.82,1.00,0.00,136.00,15.00,0.00,0.00,0.00,121.00,
2011,7,"EV","Atlantic Southeast Airlines","RDU","Raleigh/Durham, NC: Raleigh Durham",187.00,52.00,18.56,2.96,8.88,0.00,21.60,6.00,0.00,4847.00,2146.00,273.00,375.00,0.00,2053.00,
2011,7,"EV","Atlantic Southeast Airlines","RIC","Richmond, VA: Richmond International Aqirport",,,,,,,,,,,,,,,,
2011,7,"EV","Atlantic Southeast Airlines","ROA","Roanoke, VA: Roanoke Municipal",199.00,72.00,30.27,0.00,15.53,0.00,26.20,2.00,0.00,4995.00,2675.00,0.00,563.00,0.00,1757.00,
2011,7,"EV","Atlantic Southeast Airlines","ROC","Rochester, NY: Rochester Monroe County",4.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,0.00,0.00,0.00,0.00,
2011,7,"EV","Atlantic Southeast Airlines","SAT","San Antonio, TX: San Antonio International",106.00,29.00,17.81,1.00,3.25,0.00,6.94,2.00,1.00,2206.00,1506.00,127.00,182.00,0.00,391.00,
2011,7,"EV","Atlantic Southeast Airlines","SAV","Savannah, GA: Savannah / Hilton Head International",132.00,40.00,11.83,0.22,6.29,0.00,21.67,2.00,0.00,3752.00,1251.00,57.00,312.00,0.00,2132.00,
2011,7,"EV","Atlantic Southeast Airlines","SBN","South Bend, IN: Michiana Regional",92.00,29.00,8.91,1.37,2.26,0.00,16.46,4.00,0.00,2087.00,680.00,39.00,159.00,0.00,1209.00,
2011,7,"EV","Atlantic Southeast Airlines","SDF","Louisville, KY: Standiford Field",71.00,14.00,7.90,0.00,0.61,0.00,5.49,2.00,0.00,810.00,457.00,0.00,71.00,0.00,282.00,
2011,7,"EV","Atlantic Southeast Airlines","SGF","Springfield, MO: Springfield Regional",173.00,53.00,22.55,0.99,7.45,0.00,22.01,2.00,0.00,4175.00,2245.00,33.00,217.00,0.00,1680.00,
2011,7,"EV","Atlantic Southeast Airlines","SHV","Shreveport, LA: Shreveport Regional",230.00,56.00,24.82,0.00,9.15,0.00,22.03,2.00,1.00,3466.00,1876.00,0.00,310.00,0.00,1280.00,
2011,7,"EV","Atlantic Southeast Airlines","STL","St. Louis, MO: Lambert International",130.00,42.00,15.74,4.00,3.99,0.00,18.26,5.00,0.00,2472.00,993.00,238.00,132.00,0.00,1109.00,
2011,7,"EV","Atlantic Southeast Airlines","SWF","Newburgh/Poughkeepsie, NY: Stewart",61.00,30.00,11.15,0.00,8.49,0.00,10.36,5.00,0.00,1597.00,819.00,0.00,309.00,0.00,469.00,
2011,7,"EV","Atlantic Southeast Airlines","SYR","Syracuse, NY: Syracuse Hancock International",135.00,48.00,20.35,0.00,3.44,0.00,24.21,6.00,0.00,4336.00,1892.00,0.00,298.00,0.00,2146.00,
2011,7,"EV","Atlantic Southeast Airlines","TLH","Tallahassee, FL: Tallahassee Regional",267.00,82.00,39.97,2.42,13.18,0.00,26.43,3.00,0.00,5180.00,2885.00,151.00,502.00,0.00,1642.00,
2011,7,"EV","Atlantic Southeast Airlines","TPA","Tampa, FL: Tampa International",60.00,12.00,5.82,0.00,1.62,0.00,4.56,0.00,1.00,469.00,279.00,0.00,29.00,0.00,161.00,
2011,7,"EV","Atlantic Southeast Airlines","TRI","Bristol/Kngsprt/Jhnsn Cty, TN: Tri City",257.00,71.00,31.36,3.25,9.22,0.00,27.17,5.00,1.00,5226.00,2599.00,619.00,410.00,0.00,1598.00,
2011,7,"EV","Atlantic Southeast Airlines","TUL","Tulsa, OK: Tulsa International",241.00,75.00,37.62,1.45,6.77,0.00,29.16,1.00,1.00,6425.00,3935.00,81.00,306.00,0.00,2103.00,
2011,7,"EV","Atlantic Southeast Airlines","TYS","Knoxville, TN: Mcghee Tyson",188.00,39.00,18.41,0.00,7.96,0.00,12.63,4.00,1.00,2035.00,1027.00,0.00,250.00,0.00,758.00,
2011,7,"EV","Atlantic Southeast Airlines","VLD","Valdosta, GA: Valdosta Regional",92.00,31.00,9.70,1.18,3.43,0.00,16.69,1.00,0.00,2054.00,489.00,48.00,205.00,0.00,1312.00,
2011,7,"EV","Atlantic Southeast Airlines","VPS","Valparaiso, FL: Northwest Florida Regional",346.00,139.00,56.61,3.83,27.36,0.00,51.20,8.00,0.00,8614.00,4137.00,301.00,1054.00,0.00,3122.00,
2011,7,"EV","Atlantic Southeast Airlines","XNA","Fayetteville, AR: Northwest Arkansas Regional",251.00,55.00,23.33,0.10,7.77,1.00,22.79,6.00,0.00,3873.00,1972.00,3.00,318.00,30.00,1550.00,
2011,7,"F9","Frontier Airlines Inc.","ABQ","Albuquerque, NM: Albuquerque International",18.00,4.00,1.40,0.00,0.60,0.00,2.00,2.00,0.00,131.00,25.00,0.00,12.00,0.00,94.00,
2011,7,"F9","Frontier Airlines Inc.","ANC","Anchorage, AK: Anchorage International",31.00,11.00,4.25,1.75,2.30,0.00,2.70,0.00,0.00,570.00,185.00,83.00,122.00,0.00,180.00,
2011,7,"F9","Frontier Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson",87.00,32.00,8.73,0.66,13.17,0.00,9.44,3.00,0.00,2566.00,618.00,94.00,570.00,0.00,1284.00,
2011,7,"F9","Frontier Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",76.00,28.00,7.77,0.61,7.39,0.00,12.23,2.00,0.00,1589.00,254.00,65.00,369.00,0.00,901.00,
2011,7,"F9","Frontier Airlines Inc.","BKG","Branson, MO: Branson",31.00,5.00,1.93,0.00,2.33,0.00,0.73,1.00,0.00,92.00,33.00,0.00,48.00,0.00,11.00,
2011,7,"F9","Frontier Airlines Inc.","BNA","Nashville, TN: Nashville Metropolitan",88.00,21.00,8.21,0.41,7.43,0.00,4.95,4.00,0.00,1202.00,464.00,12.00,501.00,0.00,225.00,
2011,7,"F9","Frontier Airlines Inc.","BOI","Boise, ID: Boise Air Terminal",57.00,16.00,2.78,1.70,2.72,0.00,8.80,4.00,0.00,1179.00,139.00,206.00,138.00,0.00,696.00,
2011,7,"F9","Frontier Airlines Inc.","BOS","Boston, MA: Logan International",81.00,23.00,4.63,0.58,11.97,0.00,5.82,1.00,0.00,1514.00,221.00,25.00,753.00,0.00,515.00,
2011,7,"F9","Frontier Airlines Inc.","CAK","Akron, OH: Akron-Canton Regional",62.00,23.00,5.33,0.50,6.85,0.00,10.31,0.00,0.00,1500.00,254.00,66.00,451.00,0.00,729.00,
2011,7,"F9","Frontier Airlines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",62.00,21.00,4.20,0.39,8.06,0.00,8.35,0.00,0.00,1524.00,305.00,64.00,498.00,0.00,657.00,
2011,7,"F9","Frontier Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",169.00,51.00,9.20,0.00,23.04,0.00,18.76,4.00,0.00,3110.00,358.00,0.00,1104.00,0.00,1648.00,
2011,7,"F9","Frontier Airlines Inc.","DEN","Denver, CO: Denver International",3753.00,734.00,133.30,9.20,322.46,0.00,269.04,124.00,15.00,41332.00,8436.00,633.00,15862.00,0.00,16401.00,
2011,7,"F9","Frontier Airlines Inc.","DFW","Dallas/Ft.Worth, TX: Dallas/Ft Worth International",109.00,25.00,8.12,1.77,10.38,0.00,4.73,6.00,0.00,1646.00,328.00,155.00,784.00,0.00,379.00,
2011,7,"F9","Frontier Airlines Inc.","DRO","Durango, CO: Durango La Plata County",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2011,7,"F9","Frontier Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",93.00,27.00,7.43,0.45,10.45,0.00,8.68,3.00,1.00,1245.00,262.00,24.00,457.00,0.00,502.00,
2011,7,"F9","Frontier Airlines Inc.","FAI","Fairbanks, AK: Fairbanks International",22.00,7.00,2.47,1.08,1.81,0.00,1.64,0.00,0.00,331.00,124.00,68.00,77.00,0.00,62.00,
2011,7,"F9","Frontier Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale International",31.00,6.00,1.81,0.00,4.19,0.00,0.00,2.00,0.00,185.00,31.00,0.00,154.00,0.00,0.00,
2011,7,"F9","Frontier Airlines Inc.","GEG","Spokane, WA: Spokane International",87.00,16.00,4.35,2.09,4.21,0.00,5.36,4.00,0.00,956.00,237.00,212.00,188.00,0.00,319.00,
2011,7,"F9","Frontier Airlines Inc.","GRB","Green Bay/Clintonville, WI: Austin/Straubel",13.00,4.00,2.02,0.00,1.00,0.00,0.98,0.00,0.00,289.00,113.00,0.00,15.00,0.00,161.00,
2011,7,"F9","Frontier Airlines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",31.00,13.00,4.90,0.73,4.36,0.00,3.02,1.00,0.00,988.00,268.00,98.00,263.00,0.00,359.00,
2011,7,"F9","Frontier Airlines Inc.","HOU","Houston, TX: William P Hobby",88.00,27.00,5.46,1.02,13.42,0.00,7.11,3.00,0.00,2074.00,320.00,30.00,586.00,0.00,1138.00,
2011,7,"F9","Frontier Airlines Inc.","ICT","Wichita, KS: Mid-Continent",1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,41.00,0.00,0.00,0.00,0.00,41.00,
2011,7,"F9","Frontier Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",93.00,24.00,8.87,1.21,9.14,0.00,4.78,3.00,0.00,1294.00,344.00,42.00,534.00,0.00,374.00,
2011,7,"F9","Frontier Airlines Inc.","JAC","Jackson, WY: Jacksons Hole",31.00,5.00,0.03,0.00,2.97,0.00,2.00,2.00,0.00,130.00,1.00,0.00,63.00,0.00,66.00,
2011,7,"F9","Frontier Airlines Inc.","LAS","Las Vegas, NV: Mccarran International",220.00,48.00,15.75,4.44,12.66,0.00,15.14,7.00,1.00,2977.00,701.00,343.00,678.00,0.00,1255.00,
2011,7,"F9","Frontier Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",206.00,58.00,19.96,4.08,17.30,0.00,16.66,6.00,0.00,3275.00,780.00,343.00,765.00,0.00,1387.00,
2011,7,"F9","Frontier Airlines Inc.","LGA","New York, NY: LaGuardia",195.00,61.00,12.25,0.00,29.05,0.00,19.70,3.00,4.00,3604.00,429.00,0.00,2105.00,0.00,1070.00,
2011,7,"F9","Frontier Airlines Inc.","MCI","Kansas City, MO: Kansas City International",181.00,67.00,21.07,0.47,29.67,0.00,15.80,3.00,0.00,4305.00,897.00,57.00,1853.00,0.00,1498.00,
2011,7,"F9","Frontier Airlines Inc.","MCO","Orlando, FL: Orlando International",46.00,12.00,3.63,0.00,7.24,0.00,1.12,3.00,0.00,1304.00,438.00,0.00,280.00,0.00,586.00,
2011,7,"F9","Frontier Airlines Inc.","MDW","Chicago, IL: Chicago Midway",139.00,25.00,9.02,0.48,7.21,0.00,8.30,7.00,0.00,1186.00,370.00,10.00,333.00,0.00,473.00,
2011,7,"F9","Frontier Airlines Inc.","MKE","Milwaukee, WI: General Mitchell Field",455.00,108.00,23.94,4.61,41.87,0.00,37.58,9.00,0.00,6039.00,1336.00,324.00,2048.00,0.00,2331.00,
2011,7,"F9","Frontier Airlines Inc.","MSN","Madison, WI: Truax Field",30.00,2.00,0.00,0.00,2.00,0.00,0.00,3.00,0.00,32.00,0.00,0.00,32.00,0.00,0.00,
2011,7,"F9","Frontier Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",149.00,49.00,15.74,2.33,17.82,0.00,13.11,7.00,0.00,3203.00,811.00,156.00,980.00,0.00,1256.00,
2011,7,"F9","Frontier Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong International",31.00,4.00,1.76,0.00,1.36,0.00,0.88,0.00,0.00,134.00,43.00,0.00,45.00,0.00,46.00,
2011,7,"F9","Frontier Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",13.00,2.00,1.20,0.00,0.10,0.00,0.70,1.00,0.00,119.00,48.00,0.00,2.00,0.00,69.00,
2011,7,"F9","Frontier Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",62.00,26.00,4.95,1.05,4.88,0.00,15.12,0.00,0.00,1779.00,184.00,72.00,326.00,0.00,1197.00,
2011,7,"F9","Frontier Airlines Inc.","PDX","Portland, OR: Portland International",168.00,47.00,18.84,4.29,10.29,0.00,13.58,5.00,0.00,2648.00,755.00,361.00,545.00,0.00,987.00,
2011,7,"F9","Frontier Airlines Inc.","PHF","Newport News/Williamsburg, VA: Patrick Henry International",18.00,6.00,0.00,0.00,3.00,0.00,3.00,1.00,0.00,180.00,0.00,0.00,87.00,0.00,93.00,
2011,7,"F9","Frontier Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",31.00,9.00,1.35,0.00,5.96,0.00,1.69,2.00,0.00,928.00,123.00,0.00,204.00,0.00,601.00,
2011,7,"F9","Frontier Airlines Inc.","PHX","Phoenix, AZ: Sky Harbor International",97.00,26.00,9.26,2.68,4.77,0.00,9.29,4.00,1.00,1384.00,398.00,229.00,221.00,0.00,536.00,
2011,7,"F9","Frontier Airlines Inc.","RSW","Ft. Myers, FL: Southwest Florida International Airport ",5.00,2.00,0.36,0.00,0.82,0.00,0.82,0.00,0.00,93.00,14.00,0.00,29.00,0.00,50.00,
2011,7,"F9","Frontier Airlines Inc.","SAN","San Diego, CA: San Diego International",169.00,35.00,11.98,3.77,6.59,0.00,12.67,4.00,0.00,2674.00,734.00,379.00,402.00,0.00,1159.00,
2011,7,"F9","Frontier Airlines Inc.","SAT","San Antonio, TX: San Antonio International",4.00,1.00,0.07,0.00,0.00,0.00,0.93,1.00,0.00,61.00,4.00,0.00,0.00,0.00,57.00,
2011,7,"F9","Frontier Airlines Inc.","SDF","Louisville, KY: Standiford Field",31.00,6.00,3.29,0.00,2.71,0.00,0.00,2.00,0.00,313.00,71.00,0.00,242.00,0.00,0.00,
2011,7,"F9","Frontier Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",169.00,38.00,13.06,2.66,9.24,0.00,13.04,4.00,0.00,2846.00,621.00,262.00,1004.00,0.00,959.00,
2011,7,"F9","Frontier Airlines Inc.","SFO","San Francisco, CA: San Francisco International",151.00,57.00,7.75,2.09,39.25,0.00,7.91,7.00,0.00,4748.00,311.00,258.00,3132.00,0.00,1047.00,
2011,7,"F9","Frontier Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake International",122.00,40.00,11.63,1.50,13.92,0.00,12.95,2.00,0.00,2175.00,435.00,137.00,582.00,0.00,1021.00,
2011,7,"F9","Frontier Airlines Inc.","SMF","Sacramento, CA: Sacramento International",119.00,26.00,8.03,4.30,5.87,0.00,7.81,1.00,0.00,1448.00,222.00,251.00,571.00,0.00,404.00,
2011,7,"F9","Frontier Airlines Inc.","SNA","Santa Ana, CA: John Wayne Orange County",124.00,21.00,10.25,3.08,4.10,0.00,3.57,3.00,0.00,919.00,292.00,153.00,249.00,0.00,225.00,
2011,7,"F9","Frontier Airlines Inc.","STL","St. Louis, MO: Lambert International",88.00,31.00,7.03,1.68,7.75,0.00,14.53,2.00,0.00,1505.00,217.00,167.00,351.00,0.00,770.00,
2011,7,"F9","Frontier Airlines Inc.","TPA","Tampa, FL: Tampa International",31.00,6.00,1.91,0.00,3.37,0.00,0.72,3.00,0.00,200.00,52.00,0.00,109.00,0.00,39.00,
2011,7,"F9","Frontier Airlines Inc.","TUS","Tucson, AZ: Tucson International",42.00,13.00,2.59,1.99,3.41,0.00,5.00,3.00,0.00,885.00,89.00,233.00,171.00,0.00,392.00,
2011,7,"F9","Frontier Airlines Inc.","TYS","Knoxville, TN: Mcghee Tyson",19.00,3.00,0.00,0.00,0.00,0.00,3.00,3.00,0.00,561.00,0.00,0.00,0.00,0.00,561.00,
2011,7,"FL","AirTran Airways Corporation","ABE","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",62.00,9.00,0.00,0.00,3.52,0.00,5.48,0.00,0.00,747.00,0.00,0.00,223.00,0.00,524.00,
2011,7,"FL","AirTran Airways Corporation","ACY","Atlantic City, NJ: Atlantic City International",62.00,18.00,2.97,1.47,5.77,0.00,7.79,0.00,0.00,1175.00,96.00,133.00,243.00,0.00,703.00,
2011,7,"FL","AirTran Airways Corporation","ATL","Atlanta, GA: Hartsfield-Jackson",6478.00,1081.00,109.85,6.20,505.03,0.00,459.93,39.00,14.00,76317.00,10061.00,296.00,28898.00,0.00,37062.00,
2011,7,"FL","AirTran Airways Corporation","AVL","Asheville, NC: Asheville Regional",36.00,5.00,2.00,0.00,1.54,0.00,1.46,0.00,0.00,157.00,62.00,0.00,47.00,0.00,48.00,
2011,7,"FL","AirTran Airways Corporation","BKG","Branson, MO: Branson",108.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,70.00,0.00,0.00,0.00,0.00,70.00,
2011,7,"FL","AirTran Airways Corporation","BMI","Bloomington, IL: Bloomington/Normal",106.00,21.00,3.06,0.29,7.84,0.00,9.81,0.00,0.00,1259.00,69.00,37.00,586.00,0.00,567.00,
2011,7,"FL","AirTran Airways Corporation","BOS","Boston, MA: Logan International",597.00,120.00,25.80,2.00,44.10,0.00,48.10,7.00,1.00,8515.00,1734.00,65.00,2445.00,0.00,4271.00,
2011,7,"FL","AirTran Airways Corporation","BUF","Buffalo, NY: Buffalo Niagara International",124.00,35.00,9.78,0.58,10.60,0.00,14.04,0.00,0.00,1785.00,366.00,33.00,368.00,0.00,1018.00,
2011,7,"FL","AirTran Airways Corporation","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",1666.00,296.00,31.90,4.31,124.93,0.00,134.85,13.00,8.00,19717.00,1958.00,190.00,7745.00,0.00,9824.00,
2011,7,"FL","AirTran Airways Corporation","CAK","Akron, OH: Akron-Canton Regional",361.00,78.00,8.47,0.72,19.93,0.00,48.88,2.00,0.00,5035.00,441.00,58.00,902.00,0.00,3634.00,
2011,7,"FL","AirTran Airways Corporation","CLT","Charlotte, NC: Charlotte Douglas International",179.00,54.00,8.32,1.89,23.33,0.00,20.46,0.00,0.00,3625.00,331.00,358.00,1326.00,0.00,1610.00,
2011,7,"FL","AirTran Airways Corporation","CMH","Columbus, OH: Columbus International",142.00,29.00,5.83,0.00,10.80,0.00,12.37,0.00,1.00,1462.00,279.00,0.00,330.00,0.00,853.00,
